K,canonical_units,transport_zero_augmentation,all_inventory_feasible,total_shortage,shortage_resource_types,relay_copy_count,relay_delta_energy_kWh,CV_transport_workload,CV_joint_workload,max_min_transport_workload_ratio,geo_compactness_km,pareto,selected,theoretical_relay_min,total_A_drone,total_B_drone,total_C_drone,total_A_battery,total_B_battery,total_C_battery,total_relay_drone,total_relay_energy,shortage_A_drone,shortage_B_drone,shortage_C_drone,shortage_A_battery,shortage_B_battery,shortage_C_battery,shortage_relay_drone,shortage_relay_energy,group_1_services,group_2_services,group_3_services
3,"1,5,6,8|2,9|3,4,7",False,False,10,5,8,4.994926355716183,0.3274879324482716,0.19285648049076787,2.304733384205782,,0,0,0,4,3,3,6,3,5,6,9,0,1,1,0,0,1,4,3,S001;S005;S006;S007;S009;S011;S012;S013,S002;S010;S014,S003;S004;S008;S015
3,"1,5,6,8|2|3,4,7,9",False,False,10,5,7,4.1715758150169275,0.5337150087421692,0.47054930919837445,5.738730136330501,,0,0,0,4,3,3,6,3,5,6,9,0,1,1,0,0,1,4,3,S001;S005;S006;S007;S009;S011;S012;S013,S002,S003;S004;S008;S010;S014;S015
3,"1,5,6,9|2,8|3,4,7",False,False,11,6,8,4.844585130581786,0.3229259555193011,0.2751994679722858,2.2748621175179835,,0,0,0,5,3,3,6,3,5,6,9,1,1,1,0,0,1,4,3,S001;S005;S006;S007;S010;S011;S013;S014,S002;S009;S012,S003;S004;S008;S015
3,"1,5,6|2,8,9|3,4,7",False,False,10,6,7,3.8156817638613654,0.029991674181712558,0.05659212439232773,1.0716644357209426,,0,0,0,5,3,3,6,3,5,6,8,1,1,1,0,0,1,4,2,S001;S005;S006;S007;S011;S013,S002;S009;S010;S012;S014,S003;S004;S008;S015
3,"1,5,6|2,8|3,4,7,9",False,False,10,6,7,3.918458176871948,0.29534587469090207,0.29314340430730557,2.162391209773069,,0,0,0,5,3,3,6,3,5,6,8,1,1,1,0,0,1,4,2,S001;S005;S006;S007;S011;S013,S002;S009;S012,S003;S004;S008;S010;S014;S015
3,"1,5,6,9|2|3,4,7,8",False,False,9,4,8,4.439661147044717,0.5334714457884667,0.47232292029541517,5.716018118021936,,0,0,0,4,2,3,6,2,5,6,9,0,0,1,0,0,1,4,3,S001;S005;S006;S007;S010;S011;S013;S014,S002,S003;S004;S008;S009;S012;S015
3,"1,5,6|2,9|3,4,7,8",False,False,8,4,8,4.336884734034134,0.299894034223936,0.22603105810611018,2.191236586405254,,0,0,0,4,2,3,6,2,5,6,8,0,0,1,0,0,1,4,2,S001;S005;S006;S007;S011;S013,S002;S010;S014,S003;S004;S008;S009;S012;S015
3,"1,5,6|2|3,4,7,8,9",False,False,8,4,6,2.9923312231621098,0.5990104138503899,0.5486100647194231,6.946101573425703,,0,0,0,4,2,3,6,2,5,6,8,0,0,1,0,0,1,4,2,S001;S005;S006;S007;S011;S013,S002,S003;S004;S008;S009;S010;S012;S014;S015
3,"1,5,7,8,9|2,6|3,4",False,False,16,5,6,3.628332866008366,0.6199096970988152,0.4367189860339191,3.4256545568934103,,0,0,0,4,4,5,6,4,7,6,10,0,2,3,0,0,3,4,4,S001;S005;S008;S009;S010;S011;S012;S013;S014;S015,S002;S006;S007,S003;S004
3,"1,5,7,8|2,6,9|3,4",False,False,16,5,8,4.972886376880391,0.394610599562385,0.24757166359065297,2.755276444676467,,0,0,0,4,4,5,6,4,7,6,10,0,2,3,0,0,3,4,4,S001;S005;S008;S009;S011;S012;S013;S015,S002;S006;S007;S010;S014,S003;S004
3,"1,5,7,8|2,6|3,4,9",False,False,16,5,7,4.149535836181135,0.38586384064614415,0.25606576422619604,2.6218160449716814,,0,0,0,4,4,5,6,4,7,6,10,0,2,3,0,0,3,4,4,S001;S005;S008;S009;S011;S012;S013;S015,S002;S006;S007,S003;S004;S010;S014
3,"1,5,7,9|2,6,8|3,4",False,False,16,6,8,4.822545151745993,0.39194984421662793,0.2784250006391194,2.7450577277583004,,0,0,0,5,3,5,6,3,7,6,10,1,1,3,0,0,3,4,4,S001;S005;S008;S010;S011;S013;S014;S015,S002;S006;S007;S009;S012,S003;S004
3,"1,5,7|2,6,8,9|3,4",False,False,16,6,7,3.793641785025573,0.3280267246318128,0.284050550557546,2.401878741395824,,0,0,0,5,3,5,6,3,7,6,10,1,1,3,0,0,3,4,4,S001;S005;S008;S011;S013;S015,S002;S006;S007;S009;S010;S012;S014,S003;S004
3,"1,5,7|2,6,8|3,4,9",False,False,16,6,7,3.8964181980361556,0.09747425723330805,0.05393475060162061,1.2420419067799087,,0,0,0,5,3,5,6,3,7,6,10,1,1,3,0,0,3,4,4,S001;S005;S008;S011;S013;S015,S002;S006;S007;S009;S012,S003;S004;S010;S014
3,"1,5,7,9|2,6|3,4,8",False,False,15,5,8,4.417621168208925,0.3830065259982139,0.2897893957419984,2.6120923034477275,,0,0,0,4,3,5,6,3,7,6,10,0,1,3,0,0,3,4,4,S001;S005;S008;S010;S011;S013;S014;S015,S002;S006;S007,S003;S004;S009;S012
3,"1,5,7|2,6,9|3,4,8",False,False,15,5,8,4.314844755198342,0.09693900746221164,0.08565445879678166,1.2344897833759774,,0,0,0,4,3,5,6,3,7,6,10,0,1,3,0,0,3,4,4,S001;S005;S008;S011;S013;S015,S002;S006;S007;S010;S014,S003;S004;S009;S012
3,"1,5,7|2,6|3,4,8,9",False,False,15,5,6,2.9702912443263174,0.30634005431817873,0.26229360776752564,2.237098144715184,,0,0,0,4,3,5,6,3,7,6,10,0,1,3,0,0,3,4,4,S001;S005;S008;S011;S013;S015,S002;S006;S007,S003;S004;S009;S010;S012;S014
3,"1,5,8,9|2,6,7|3,4",False,False,14,5,6,3.650372844844158,0.3693095160363784,0.23387548623918603,2.6514010531406114,,0,0,0,4,4,4,6,4,7,6,9,0,2,2,0,0,3,4,3,S001;S005;S009;S010;S011;S012;S013;S014,S002;S006;S007;S008;S015,S003;S004
3,"1,5,8|2,6,7,9|3,4",False,False,13,5,8,4.994926355716183,0.3398332590949398,0.3130220398329737,2.4955354160135124,,0,0,0,4,4,4,6,4,7,5,9,0,2,2,0,0,3,3,3,S001;S005;S009;S011;S012;S013,S002;S006;S007;S008;S010;S014;S015,S003;S004
3,"1,5,8|2,6,7|3,4,9",False,False,13,5,7,4.1715758150169275,0.06947089971480376,0.03725109881439049,1.1859727605592445,,0,0,0,4,4,4,6,4,7,5,9,0,2,2,0,0,3,3,3,S001;S005;S009;S011;S012;S013,S002;S006;S007;S008;S015,S003;S004;S010;S014
3,"1,5,9|2,6,7,8|3,4",False,False,13,5,8,4.844585130581786,0.3414078517158707,0.2659179221869417,2.505754132931679,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S005;S010;S011;S013;S014,S002;S006;S007;S008;S009;S012;S015,S003;S004
3,"1,5|2,6,7,8,9|3,4",False,False,12,5,7,3.8156817638613654,0.5274502872562554,0.5121855885839114,3.1761322451486227,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S011;S013,S002;S006;S007;S008;S009;S010;S012;S014;S015,S003;S004
3,"1,5|2,6,7,8|3,4,9",False,False,12,5,7,3.918458176871948,0.27616967242277746,0.3217207699143333,1.926871592485449,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S011;S013,S002;S006;S007;S008;S009;S012;S015,S003;S004;S010;S014
3,"1,5,9|2,6,7|3,4,8",False,False,13,5,8,4.439661147044717,0.06490040378968123,0.024399376167847733,1.1726811510287933,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S005;S010;S011;S013;S014,S002;S006;S007;S008;S015,S003;S004;S009;S012
3,"1,5|2,6,7,9|3,4,8",False,False,12,5,8,4.336884734034134,0.27309864013727,0.358972122861238,1.9190136166838772,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S011;S013,S002;S006;S007;S008;S010;S014;S015,S003;S004;S009;S012
3,"1,5|2,6,7|3,4,8,9",False,False,12,5,6,2.9923312231621098,0.23493852099138599,0.30210804312669803,1.807849688682896,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S011;S013,S002;S006;S007;S008;S015,S003;S004;S009;S010;S012;S014
3,"1,5,8,9|2,6|3,4,7",False,False,13,5,6,3.650372844844158,0.3584760922811291,0.24221467685639966,2.5229721816879733,,0,0,0,4,4,4,6,4,6,6,9,0,2,2,0,0,2,4,3,S001;S005;S009;S010;S011;S012;S013;S014,S002;S006;S007,S003;S004;S008;S015
3,"1,5,8|2,6,9|3,4,7",False,False,12,5,8,4.994926355716183,0.06138743990508851,0.069004395328147,1.1508997607032385,,0,0,0,4,4,4,6,4,6,5,9,0,2,2,0,0,2,3,3,S001;S005;S009;S011;S012;S013,S002;S006;S007;S010;S014,S003;S004;S008;S015
3,"1,5,8|2,6|3,4,7,9",False,False,12,5,7,4.1715758150169275,0.31745174801916104,0.2930868646538935,2.3262182664749376,,0,0,0,4,4,4,6,4,6,5,9,0,2,2,0,0,2,3,3,S001;S005;S009;S011;S012;S013,S002;S006;S007,S003;S004;S008;S010;S014;S015
3,"1,5,9|2,6,8|3,4,7",False,False,13,6,8,4.844585130581786,0.05708181793186499,0.012756818494770658,1.138205895391505,,0,0,0,5,3,4,6,3,6,6,9,1,1,2,0,0,2,4,3,S001;S005;S010;S011;S013;S014,S002;S006;S007;S009;S012,S003;S004;S008;S015
3,"1,5|2,6,8,9|3,4,7",False,False,12,6,7,3.8156817638613654,0.2471214315690869,0.3249351147057269,1.8469936274136856,,0,0,0,5,3,4,6,3,6,5,9,1,1,2,0,0,2,3,3,S001;S005;S011;S013,S002;S006;S007;S009;S010;S012;S014,S003;S004;S008;S015
3,"1,5|2,6,8|3,4,7,9",False,False,12,6,7,3.918458176871948,0.2584618289078233,0.3313252977301876,1.8798696779530877,,0,0,0,5,3,4,6,3,6,5,9,1,1,2,0,0,2,3,3,S001;S005;S011;S013,S002;S006;S007;S009;S012,S003;S004;S008;S010;S014;S015
3,"1,5,9|2,6|3,4,7,8",False,False,12,5,8,4.439661147044717,0.3189737134798916,0.265909964422308,2.3359420079988915,,0,0,0,4,3,4,6,3,6,6,9,0,1,2,0,0,2,4,3,S001;S005;S010;S011;S013;S014,S002;S006;S007,S003;S004;S008;S009;S012;S015
3,"1,5|2,6,9|3,4,7,8",False,False,11,5,8,4.336884734034134,0.26130675156375555,0.3130924030856607,1.8877276537546595,,0,0,0,4,3,4,6,3,6,5,9,0,1,2,0,0,2,3,3,S001;S005;S011;S013,S002;S006;S007;S010;S014,S003;S004;S008;S009;S012;S015
3,"1,5|2,6|3,4,7,8,9",False,False,11,5,6,2.9923312231621098,0.5065195874157488,0.4926064026523166,2.973848267533801,,0,0,0,4,3,4,6,3,6,5,9,0,1,2,0,0,2,3,3,S001;S005;S011;S013,S002;S006;S007,S003;S004;S008;S009;S010;S012;S014;S015
3,"1,5,7,8,9|2|3,4,6",False,False,14,5,4,2.397046370669993,0.6711338942068402,0.551509285569484,7.613825653264179,,0,0,0,4,3,5,6,3,7,6,9,0,1,3,0,0,3,4,3,S001;S005;S008;S009;S010;S011;S012;S013;S014;S015,S002,S003;S004;S006;S007
3,"1,5,7,8|2,9|3,4,6",False,False,14,5,6,3.7415998815420175,0.3758377662875147,0.22479054253751293,2.4594014838098657,,0,0,0,4,3,5,6,3,7,6,9,0,1,3,0,0,3,4,3,S001;S005;S008;S009;S011;S012;S013;S015,S002;S010;S014,S003;S004;S006;S007
3,"1,5,7,8|2|3,4,6,9",False,False,14,5,5,2.918249340842762,0.5437092467756792,0.4568925157822203,6.123849946894964,,0,0,0,4,3,5,6,3,7,6,9,0,1,3,0,0,3,4,3,S001;S005;S008;S009;S011;S012;S013;S015,S002,S003;S004;S006;S007;S010;S014
3,"1,5,7,9|2,8|3,4,6",False,False,15,6,6,3.591258656407621,0.3713928338117129,0.3056390326993476,2.428132182389992,,0,0,0,5,3,5,6,3,7,6,9,1,1,3,0,0,3,4,3,S001;S005;S008;S010;S011;S013;S014;S015,S002;S009;S012,S003;S004;S006;S007
3,"1,5,7|2,8,9|3,4,6",False,False,15,6,5,2.5623552896872,0.10636408502328594,0.07609392941097773,1.295882434404382,,0,0,0,5,3,5,6,3,7,6,9,1,1,3,0,0,3,4,3,S001;S005;S008;S011;S013;S015,S002;S009;S010;S012;S014,S003;S004;S006;S007
3,"1,5,7|2,8|3,4,6,9",False,False,15,6,5,2.6651317026977828,0.2727734546533638,0.23189967220720867,2.0091211449010604,,0,0,0,5,3,5,6,3,7,6,9,1,1,3,0,0,3,4,3,S001;S005;S008;S011;S013;S015,S002;S009;S012,S003;S004;S006;S007;S010;S014
3,"1,5,7,9|2|3,4,6,8",False,False,13,4,6,3.1863346728705517,0.5428180036846162,0.4690036130782384,6.101137928586399,,0,0,0,4,2,5,6,2,7,6,9,0,0,3,0,0,3,4,3,S001;S005;S008;S010;S011;S013;S014;S015,S002,S003;S004;S006;S007;S009;S012
3,"1,5,7|2,9|3,4,6,8",False,False,13,4,6,3.083558259859969,0.27705304044460544,0.15875659191494482,2.03656848680117,,0,0,0,4,2,5,6,2,7,6,9,0,0,3,0,0,3,4,3,S001;S005;S008;S011;S013;S015,S002;S010;S014,S003;S004;S006;S007;S009;S012
3,"1,5,7|2|3,4,6,8,9",False,False,13,4,4,1.7390047489879445,0.5678008323009804,0.5046166357666634,6.560981762861242,,0,0,0,4,2,5,6,2,7,6,9,0,0,3,0,0,3,4,3,S001;S005;S008;S011;S013;S015,S002,S003;S004;S006;S007;S009;S010;S012;S014
3,"1,5,8,9|2,7|3,4,6",False,False,13,5,5,2.9503762391309842,0.33081355311230104,0.22465214308564693,2.1658605284897656,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S005;S009;S010;S011;S012;S013;S014,S002;S008;S015,S003;S004;S006;S007
3,"1,5,8|2,7,9|3,4,6",False,False,12,5,7,4.294929750003009,0.08909860919093884,0.1444681885343316,1.2373827804854707,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S009;S011;S012;S013,S002;S008;S010;S014;S015,S003;S004;S006;S007
3,"1,5,8|2,7|3,4,6,9",False,False,12,5,6,3.471579209303753,0.24180666721584712,0.198680624687157,1.8554119243914378,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S009;S011;S012;S013,S002;S008;S015,S003;S004;S006;S007;S010;S014
3,"1,5,9|2,7,8|3,4,6",False,False,13,5,7,4.144588524868612,0.08821958246426471,0.10087543102301665,1.2309999849650415,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S005;S010;S011;S013;S014,S002;S008;S009;S012;S015,S003;S004;S006;S007
3,"1,5|2,7,8,9|3,4,6",False,False,12,5,6,3.1156851581481915,0.2980453135490301,0.37382416571924104,1.9802385953864463,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S011;S013,S002;S008;S009;S010;S012;S014;S015,S003;S004;S006;S007
3,"1,5|2,7,8|3,4,6,9",False,False,12,5,6,3.218461571158774,0.21929257077730066,0.2872708373347793,1.746624709980327,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S011;S013,S002;S008;S009;S012;S015,S003;S004;S006;S007;S010;S014
3,"1,5,9|2,7|3,4,6,8",False,False,12,4,7,3.739664541331543,0.24307378606230398,0.1782030068701554,1.8637593283417573,,0,0,0,4,2,4,6,2,7,6,9,0,0,2,0,0,3,4,3,S001;S005;S010;S011;S013;S014,S002;S008;S015,S003;S004;S006;S007;S009;S012
3,"1,5|2,7,9|3,4,6,8",False,False,11,4,7,3.6368881283209604,0.22104185166690754,0.29083692667025296,1.7544826857818987,,1,0,0,4,2,4,6,2,7,5,9,0,0,2,0,0,3,3,3,S001;S005;S011;S013,S002;S008;S010;S014;S015,S003;S004;S006;S007;S009;S012
3,"1,5|2,7|3,4,6,8,9",False,False,11,4,5,2.292334617448936,0.43665212906764705,0.40969986243616224,2.411373764375234,,0,0,0,4,2,4,6,2,7,5,9,0,0,2,0,0,3,3,3,S001;S005;S011;S013,S002;S008;S015,S003;S004;S006;S007;S009;S010;S012;S014
3,"1,5,8,9|2|3,4,6,7",False,False,11,5,4,2.4190863495057853,0.5363975794516361,0.4501537614992727,5.892977537641948,,0,0,0,4,3,4,6,3,6,6,8,0,1,2,0,0,2,4,2,S001;S005;S009;S010;S011;S012;S013;S014,S002,S003;S004;S006;S007;S008;S015
3,"1,5,8|2,9|3,4,6,7",False,False,10,5,6,3.76363986037781,0.2870357158393999,0.16912324104109341,2.120167853016667,,0,0,0,4,3,4,6,3,6,5,8,0,1,2,0,0,2,3,2,S001;S005;S009;S011;S012;S013,S002;S010;S014,S003;S004;S006;S007;S008;S015
3,"1,5,8|2|3,4,6,7,9",False,False,10,5,5,2.9402893196785542,0.5836000659183793,0.5245843167747529,6.769142153805691,,0,0,0,4,3,4,6,3,6,5,8,0,1,2,0,0,2,3,2,S001;S005;S009;S011;S012;S013,S002,S003;S004;S006;S007;S008;S010;S014;S015
3,"1,5,9|2,8|3,4,6,7",False,False,12,6,6,3.613298635243413,0.2839909746312275,0.22090011500363052,2.1010037958908976,,0,0,0,5,3,4,6,3,6,6,8,1,1,2,0,0,2,4,2,S001;S005;S010;S011;S013;S014,S002;S009;S012,S003;S004;S006;S007;S008;S015
3,"1,5|2,8,9|3,4,6,7",False,False,11,6,5,2.584395268522992,0.2405522221041677,0.2800411879493038,1.8265026750520899,,0,0,0,5,3,4,6,3,6,5,8,1,1,2,0,0,2,3,2,S001;S005;S011;S013,S002;S009;S010;S012;S014,S003;S004;S006;S007;S008;S015
3,"1,5|2,8|3,4,6,7,9",False,False,11,6,5,2.687171681533575,0.4741215317311109,0.46635443348414257,2.6939846473257036,,0,0,0,5,3,4,6,3,6,5,8,1,1,2,0,0,2,3,2,S001;S005;S011;S013,S002;S009;S012,S003;S004;S006;S007;S008;S010;S014;S015
3,"1,5,9|2|3,4,6,7,8",False,False,10,4,6,3.208374651706344,0.5854794609261846,0.49783180008583944,6.791854172114256,,0,0,0,4,2,4,6,2,6,6,8,0,0,2,0,0,2,4,2,S001;S005;S010;S011;S013;S014,S002,S003;S004;S006;S007;S008;S009;S012;S015
3,"1,5|2,9|3,4,6,7,8",False,False,9,4,6,3.1055982386957615,0.4782541349251212,0.41105810520300823,2.7276788904972387,,0,0,0,4,2,4,6,2,6,5,8,0,0,2,0,0,2,3,2,S001;S005;S011;S013,S002;S010;S014,S003;S004;S006;S007;S008;S009;S012;S015
3,"1,5|2|3,4,6,7,8,9",False,False,9,4,4,1.7610447278237367,0.7603947868220652,0.7054570097245337,8.281829878483471,,0,0,0,4,2,4,6,2,6,5,8,0,0,2,0,0,2,3,2,S001;S005;S011;S013,S002,S003;S004;S006;S007;S008;S009;S010;S012;S014;S015
3,"1,6,7,8,9|2,5|3,4",False,False,13,5,6,3.3651283084109567,0.6392981125221097,0.49675793307515703,3.47597896891803,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S006;S007;S008;S009;S010;S012;S013;S014;S015,S002;S005;S011,S003;S004
3,"1,6,7,8|2,5,9|3,4",False,False,13,5,8,4.709681819282981,0.4082079462037853,0.26712416595807587,2.8056008567010857,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S006;S007;S008;S009;S012;S013;S015,S002;S005;S010;S011;S014,S003;S004
3,"1,6,7,8|2,5|3,4,9",False,False,13,5,7,3.8863312785837256,0.4081127621200423,0.323475544066149,2.8039762664463224,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S006;S007;S008;S009;S012;S013;S015,S002;S005;S011,S003;S004;S010;S014
3,"1,6,7,9|2,5,8|3,4",False,False,15,6,6,4.023169930093005,0.4053826981328429,0.30843560827487554,2.795382139782919,,0,0,0,5,4,4,6,4,7,6,9,1,2,2,0,0,3,4,3,S001;S006;S007;S008;S010;S013;S014;S015,S002;S005;S009;S011;S012,S003;S004
3,"1,6,7|2,5,8,9|3,4",False,False,14,6,5,2.9942665633725842,0.3237501221257533,0.2336235669404888,2.3515543293712047,,0,0,0,5,4,4,6,4,7,6,8,1,2,2,0,0,3,4,2,S001;S006;S007;S008;S013;S015,S002;S005;S009;S010;S011;S012;S014,S003;S004
3,"1,6,7|2,5,8|3,4,9",False,False,14,6,5,3.097042976383167,0.11602914012040243,0.06875133988448356,1.2721694639219425,,0,0,0,5,4,4,6,4,7,6,8,1,2,2,0,0,3,4,2,S001;S006;S007;S008;S013;S015,S002;S005;S009;S011;S012,S003;S004;S010;S014
3,"1,6,7,9|2,5|3,4,8",False,False,13,5,7,3.8863312785837256,0.40528538932192765,0.34432881243548,2.7937634667019697,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S006;S007;S008;S010;S013;S014;S015,S002;S005;S011,S003;S004;S009;S012
3,"1,6,7|2,5,9|3,4,8",False,False,12,5,7,3.783554865573143,0.11602403607918933,0.03739370297123809,1.2717283517179385,,0,0,0,4,3,4,6,3,7,6,8,0,1,2,0,0,3,4,2,S001;S006;S007;S008;S013;S015,S002;S005;S010;S011;S014,S003;S004;S009;S012
3,"1,6,7|2,5|3,4,8,9",False,False,12,5,5,2.4390013547011185,0.3235082003445056,0.30818207302661277,2.3496136033806203,,0,0,0,4,3,4,6,3,7,6,8,0,1,2,0,0,3,4,2,S001;S006;S007;S008;S013;S015,S002;S005;S011,S003;S004;S009;S010;S012;S014
3,"1,6,8,9|2,5,7|3,4",False,False,14,5,8,4.449748066497147,0.3810698413190765,0.27869552844520484,2.7017254651652305,,0,0,0,4,3,4,6,3,7,6,10,0,1,2,0,0,3,4,4,S001;S006;S007;S009;S010;S012;S013;S014,S002;S005;S008;S011;S015,S003;S004
3,"1,6,8|2,5,7,9|3,4",False,False,14,5,10,5.794301577369172,0.33288662823061976,0.28845135748594114,2.4452110039888932,,0,0,0,4,3,4,6,3,7,6,10,0,1,2,0,0,3,4,4,S001;S006;S007;S009;S012;S013,S002;S005;S008;S010;S011;S014;S015,S003;S004
3,"1,6,8|2,5,7|3,4,9",False,False,14,5,9,4.970951036669916,0.08307821739166397,0.03998126127162949,1.2161003177012786,,0,0,0,4,3,4,6,3,7,6,10,0,1,2,0,0,3,4,4,S001;S006;S007;S009;S012;S013,S002;S005;S008;S011;S015,S003;S004;S010;S014
3,"1,6,9|2,5,7,8|3,4",False,False,15,5,8,5.107789688179196,0.3341862265085225,0.24794742437456757,2.4554297209070604,,0,0,0,4,4,4,6,4,7,6,10,0,2,2,0,0,3,4,4,S001;S006;S007;S010;S013;S014,S002;S005;S008;S009;S011;S012;S015,S003;S004
3,"1,6|2,5,7,8,9|3,4",False,False,14,5,7,4.078886321458775,0.5097323574594869,0.45332271555841763,3.1258078331240036,,0,0,0,4,4,4,6,4,7,6,9,0,2,2,0,0,3,4,3,S001;S006;S007;S013,S002;S005;S008;S009;S010;S011;S012;S014;S015,S003;S004
3,"1,6|2,5,7,8|3,4,9",False,False,14,5,7,4.1816627344693575,0.25424767395343845,0.2543744239926846,1.8178262215108147,,0,0,0,4,4,4,6,4,7,6,9,0,2,2,0,0,3,4,3,S001;S006;S007;S013,S002;S005;S008;S009;S011;S012;S015,S003;S004;S010;S014
3,"1,6,9|2,5,7|3,4,8",False,False,14,5,9,4.970951036669916,0.0786445895367538,0.07038702353988686,1.2026255202863012,,0,0,0,4,3,4,6,3,7,6,10,0,1,2,0,0,3,4,4,S001;S006;S007;S010;S013;S014,S002;S005;S008;S011;S015,S003;S004;S009;S012
3,"1,6|2,5,7,9|3,4,8",False,False,13,5,9,4.868174623659334,0.2511133892007895,0.30579350491818413,1.8102610074035348,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S006;S007;S013,S002;S005;S008;S010;S011;S014;S015,S003;S004;S009;S012
3,"1,6|2,5,7|3,4,8,9",False,False,13,5,7,3.5236211127873087,0.22454419757996621,0.2536658562355566,1.7404953023562322,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S006;S007;S013,S002;S005;S008;S011;S015,S003;S004;S009;S010;S012;S014
3,"1,6,8,9|2,5|3,4,7",False,False,11,5,7,3.918458176871948,0.3809520750169281,0.330341626008285,2.7001610242180196,,0,0,0,4,3,3,6,3,6,6,9,0,1,1,0,0,2,4,3,S001;S006;S007;S009;S010;S012;S013;S014,S002;S005;S011,S003;S004;S008;S015
3,"1,6,8|2,5,9|3,4,7",False,False,11,5,9,5.2630116877439725,0.08300572534708586,0.025177915247062803,1.215678646920267,,0,0,0,4,3,3,6,3,6,6,9,0,1,1,0,0,2,4,3,S001;S006;S007;S009;S012;S013,S002;S005;S010;S011;S014,S003;S004;S008;S015
3,"1,6,8|2,5|3,4,7,9",False,False,11,5,8,4.439661147044717,0.3326350342535279,0.3285585492280695,2.4432160458645704,,0,0,0,4,3,3,6,3,6,6,9,0,1,1,0,0,2,4,3,S001;S006;S007;S009;S012;S013,S002;S005;S011,S003;S004;S008;S010;S014;S015
3,"1,6,9|2,5,8|3,4,7",False,False,13,6,7,4.576499798553996,0.07857554395483823,0.10320735299739595,1.2022110564062691,,0,0,0,5,4,3,6,4,6,6,9,1,2,1,0,0,2,4,3,S001;S006;S007;S010;S013;S014,S002;S005;S009;S011;S012,S003;S004;S008;S015
3,"1,6|2,5,8,9|3,4,7",False,False,12,6,6,3.5475964318335755,0.22469299510640595,0.23663999952170672,1.7409242402014797,,0,0,0,5,4,3,6,4,6,6,8,1,2,1,0,0,2,4,2,S001;S006;S007;S013,S002;S005;S009;S010;S011;S012;S014,S003;S004;S008;S015
3,"1,6|2,5,8|3,4,7,9",False,False,12,6,6,3.650372844844158,0.25093700034398914,0.30432005869302275,1.8098320695582877,,0,0,0,5,4,3,6,4,6,6,8,1,2,1,0,0,2,4,2,S001;S006;S007;S013,S002;S005;S009;S011;S012,S003;S004;S008;S010;S014;S015
3,"1,6,9|2,5|3,4,7,8",False,False,11,5,8,4.439661147044717,0.33393383826309875,0.3149662965069345,2.4534288456089235,,0,0,0,4,3,3,6,3,6,6,9,0,1,1,0,0,2,4,3,S001;S006;S007;S010;S013;S014,S002;S005;S011,S003;S004;S008;S009;S012;S015
3,"1,6|2,5,9|3,4,7,8",False,False,10,5,8,4.336884734034134,0.2540687993408794,0.2652039129986052,1.8173972836655672,,0,0,0,4,3,3,6,3,6,6,8,0,1,1,0,0,2,4,2,S001;S006;S007;S013,S002;S005;S010;S011;S014,S003;S004;S008;S009;S012;S015
3,"1,6|2,5|3,4,7,8,9",False,False,10,5,6,2.9923312231621098,0.5094906769035759,0.49280242142879815,3.1234187736885857,,0,0,0,4,3,3,6,3,6,6,8,0,1,1,0,0,2,4,2,S001;S006;S007;S013,S002;S005;S011,S003;S004;S008;S009;S010;S012;S014;S015
3,"1,7,8,9|2,5,6|3,4",False,False,16,5,7,3.8964181980361556,0.4281937432864328,0.29423068146165693,2.8750007007814387,,0,0,0,4,3,5,6,3,8,6,10,0,1,3,0,0,4,4,4,S001;S008;S009;S010;S012;S013;S014;S015,S002;S005;S006;S007;S011,S003;S004
3,"1,7,8|2,5,6,9|3,4",False,False,16,5,9,5.24097170890818,0.3201154052672378,0.2663810615211971,2.271935768372685,,0,0,0,4,3,5,6,3,8,6,10,0,1,3,0,0,4,4,4,S001;S008;S009;S012;S013;S015,S002;S005;S006;S007;S010;S011;S014,S003;S004
