K,canonical_units,transport_zero_augmentation,all_inventory_feasible,total_shortage,shortage_resource_types,relay_copy_count,relay_delta_energy_kWh,CV_transport_workload,CV_joint_workload,max_min_transport_workload_ratio,geo_compactness_km,pareto,selected,theoretical_relay_min,total_A_drone,total_B_drone,total_C_drone,total_A_battery,total_B_battery,total_C_battery,total_relay_drone,total_relay_energy,shortage_A_drone,shortage_B_drone,shortage_C_drone,shortage_A_battery,shortage_B_battery,shortage_C_battery,shortage_relay_drone,shortage_relay_energy,group_1_services,group_2_services,group_3_services
3,"1,9|2,4,8|3,5,6,7",False,False,12,5,6,3.387168287246749,0.24888282819458385,0.16692880190675904,1.7321677174981587,,0,0,0,5,2,4,6,2,7,6,8,1,0,2,0,0,3,4,2,S001;S010;S013;S014,S002;S004;S009;S012,S003;S005;S006;S007;S008;S011;S015
3,"1|2,4,8,9|3,5,6,7",False,False,10,5,5,2.358264920526328,0.4189173751353486,0.44891194457940153,3.2809144411971936,,0,0,0,5,2,4,6,2,7,5,7,1,0,2,0,0,3,3,1,S001;S013,S002;S004;S009;S010;S012;S014,S003;S005;S006;S007;S008;S011;S015
3,"1|2,4,8|3,5,6,7,9",False,False,10,5,6,3.387168287246749,0.5397130306664627,0.5575213899975281,4.175023428481609,,0,0,0,5,2,4,6,2,7,5,7,1,0,2,0,0,3,3,1,S001;S013,S002;S004;S009;S012,S003;S005;S006;S007;S008;S010;S011;S014;S015
3,"1,9|2,4|3,5,6,7,8",False,False,12,5,7,4.566412879101566,0.521700271938685,0.38679553651913623,3.4290092975402144,,0,0,0,4,3,4,6,3,7,6,8,0,1,2,0,0,3,4,2,S001;S010;S013;S014,S002;S004,S003;S005;S006;S007;S008;S009;S011;S012;S015
3,"1|2,4,9|3,5,6,7,8",False,False,10,5,6,3.5375095123811455,0.5426293387574572,0.514036411497326,4.188652522971035,,0,0,0,4,3,4,6,3,7,5,7,0,1,2,0,0,3,3,1,S001;S013,S002;S004;S010;S014,S003;S005;S006;S007;S008;S009;S011;S012;S015
3,"1|2,4|3,5,6,7,8,9",False,False,10,5,5,3.119082955218959,0.7699300919711083,0.6807122900778315,5.08276151025545,,0,0,0,4,3,4,6,3,7,5,7,0,1,2,0,0,3,3,1,S001;S013,S002;S004,S003;S005;S006;S007;S008;S009;S010;S011;S012;S014;S015
3,"1,5,6,7,8,9|2|3,4",False,False,12,5,5,3.097042976383167,0.8614202714220276,0.6746720365331774,8.949553958321946,,0,0,0,4,3,4,6,3,6,6,9,0,1,2,0,0,2,4,3,S001;S005;S006;S007;S008;S009;S010;S011;S012;S013;S014;S015,S002,S003;S004
3,"1,5,6,7,8|2,9|3,4",False,False,12,5,7,4.441596487255191,0.5935335176015422,0.3821167050878942,3.3562547128130578,,0,0,0,4,3,4,6,3,6,6,9,0,1,2,0,0,2,4,3,S001;S005;S006;S007;S008;S009;S011;S012;S013;S015,S002;S010;S014,S003;S004
3,"1,5,6,7,8|2|3,4,9",False,False,12,5,6,3.618245946555936,0.6527262710070416,0.5101875895651985,7.459578251952732,,0,0,0,4,3,4,6,3,6,6,9,0,1,2,0,0,2,4,3,S001;S005;S006;S007;S008;S009;S011;S012;S013;S015,S002,S003;S004;S010;S014
3,"1,5,6,7,9|2,8|3,4",False,False,13,6,7,4.291255262120795,0.5896881398666741,0.45178771195499323,3.346035995894891,,0,0,0,5,3,4,6,3,6,6,9,1,1,2,0,0,2,4,3,S001;S005;S006;S007;S008;S010;S011;S013;S014;S015,S002;S009;S012,S003;S004
3,"1,5,6,7|2,8,9|3,4",False,False,13,6,6,3.262351895400374,0.3748554571571216,0.21480927932507818,2.6756578836779474,,0,0,0,5,3,4,6,3,6,6,9,1,1,2,0,0,2,4,3,S001;S005;S006;S007;S008;S011;S013;S015,S002;S009;S010;S012;S014,S003;S004
3,"1,5,6,7|2,8|3,4,9",False,False,13,6,6,3.3651283084109567,0.3507313539250156,0.21578792492266086,2.3667447685078207,,0,0,0,5,3,4,6,3,6,6,9,1,1,2,0,0,2,4,3,S001;S005;S006;S007;S008;S011;S013;S015,S002;S009;S012,S003;S004;S010;S014
3,"1,5,6,7,9|2|3,4,8",False,False,11,4,7,3.8863312785837256,0.6500970201793251,0.5403558844802788,7.436866233644167,,0,0,0,4,2,4,6,2,6,6,9,0,0,2,0,0,2,4,3,S001;S005;S006;S007;S008;S010;S011;S013;S014;S015,S002,S003;S004;S009;S012
3,"1,5,6,7|2,9|3,4,8",False,False,11,4,7,3.783554865573143,0.3523307645187914,0.15935889511791354,2.388332750421279,,0,0,0,4,2,4,6,2,6,6,9,0,0,2,0,0,2,4,3,S001;S005;S006;S007;S008;S011;S013;S015,S002;S010;S014,S003;S004;S009;S012
3,"1,5,6,7|2|3,4,8,9",False,False,11,4,5,2.4390013547011185,0.5377547725993624,0.4533051913052308,5.946890527274953,,0,0,0,4,2,4,6,2,6,6,9,0,0,2,0,0,2,4,3,S001;S005;S006;S007;S008;S011;S013;S015,S002,S003;S004;S009;S010;S012;S014
3,"1,5,6,8,9|2,7|3,4",False,False,12,5,7,4.1816627344693575,0.5549569387601299,0.4052846764831413,3.2523793212772025,,0,0,0,4,3,3,6,3,6,6,10,0,1,1,0,0,2,4,4,S001;S005;S006;S007;S009;S010;S011;S012;S013;S014,S002;S008;S015,S003;S004
3,"1,5,6,8|2,7,9|3,4",False,False,12,5,9,5.526216245341383,0.3547985188806444,0.2507063924109418,2.582001209060259,,0,0,0,4,3,3,6,3,6,6,10,0,1,1,0,0,2,4,4,S001;S005;S006;S007;S009;S011;S012;S013,S002;S008;S010;S014;S015,S003;S004
3,"1,5,6,8|2,7|3,4,9",False,False,12,5,8,4.702865704642127,0.3095443765198858,0.21497920145464844,2.109169601706382,,0,0,0,4,3,3,6,3,6,6,10,0,1,1,0,0,2,4,4,S001;S005;S006;S007;S009;S011;S012;S013,S002;S008;S015,S003;S004;S010;S014
3,"1,5,6,9|2,7,8|3,4",False,False,12,5,9,5.375875020206985,0.352842141636399,0.27020733299321353,2.571782492142092,,0,0,0,4,3,3,6,3,6,6,10,0,1,1,0,0,2,4,4,S001;S005;S006;S007;S010;S011;S013;S014,S002;S008;S009;S012;S015,S003;S004
3,"1,5,6|2,7,8,9|3,4",False,False,11,5,8,4.346971653486564,0.353482278194878,0.31253661878517236,2.5751539770120315,,0,0,0,4,3,3,6,3,6,6,9,0,1,1,0,0,2,4,3,S001;S005;S006;S007;S011;S013,S002;S008;S009;S010;S012;S014;S015,S003;S004
3,"1,5,6|2,7,8|3,4,9",False,False,11,5,8,4.449748066497147,0.06009803284907856,0.07618849242980323,1.1403261637971593,,0,0,0,4,3,3,6,3,6,6,9,0,1,1,0,0,2,4,3,S001;S005;S006;S007;S011;S013,S002;S008;S009;S012;S015,S003;S004;S010;S014
3,"1,5,6,9|2,7|3,4,8",False,False,11,4,9,4.970951036669916,0.30655347475475836,0.2514118795894696,2.1008221977560626,,0,0,0,4,2,3,6,2,6,6,10,0,0,1,0,0,2,4,4,S001;S005;S006;S007;S010;S011;S013;S014,S002;S008;S015,S003;S004;S009;S012
3,"1,5,6|2,7,9|3,4,8",False,False,10,4,9,4.868174623659334,0.05615601024644403,0.12029102347894641,1.1313863902169048,,0,0,0,4,2,3,6,2,6,6,9,0,0,1,0,0,2,4,3,S001;S005;S006;S007;S011;S013,S002;S008;S010;S014;S015,S003;S004;S009;S012
3,"1,5,6|2,7|3,4,8,9",False,False,10,4,7,3.5236211127873087,0.25369846078106695,0.22818708685958197,1.920450255125141,,0,0,0,4,2,3,6,2,6,6,9,0,0,1,0,0,2,4,3,S001;S005;S006;S007;S011;S013,S002;S008;S015,S003;S004;S009;S010;S012;S014
3,"1,5,6,8,9|2|3,4,7",False,False,10,5,6,3.650372844844158,0.6270385770337192,0.5172225860420324,7.228705842699716,,0,0,0,4,3,3,6,3,5,6,9,0,1,1,0,0,1,4,3,S001;S005;S006;S007;S009;S010;S011;S012;S013;S014,S002,S003;S004;S008;S015
3,"1,5,6,8|2,9|3,4,7",False,False,10,5,8,4.994926355716183,0.3274879324482717,0.19285648049076787,2.304733384205782,,0,0,0,4,3,3,6,3,5,6,9,0,1,1,0,0,1,4,3,S001;S005;S006;S007;S009;S011;S012;S013,S002;S010;S014,S003;S004;S008;S015
3,"1,5,6,8|2|3,4,7,9",False,False,10,5,7,4.1715758150169275,0.5337150087421692,0.4705493091983745,5.738730136330501,,0,0,0,4,3,3,6,3,5,6,9,0,1,1,0,0,1,4,3,S001;S005;S006;S007;S009;S011;S012;S013,S002,S003;S004;S008;S010;S014;S015
3,"1,5,6,9|2,8|3,4,7",False,False,11,6,8,4.844585130581786,0.3229259555193011,0.2751994679722858,2.2748621175179835,,0,0,0,5,3,3,6,3,5,6,9,1,1,1,0,0,1,4,3,S001;S005;S006;S007;S010;S011;S013;S014,S002;S009;S012,S003;S004;S008;S015
3,"1,5,6|2,8,9|3,4,7",False,False,10,6,7,3.8156817638613654,0.029991674181712558,0.05659212439232775,1.0716644357209426,,0,0,0,5,3,3,6,3,5,6,8,1,1,1,0,0,1,4,2,S001;S005;S006;S007;S011;S013,S002;S009;S010;S012;S014,S003;S004;S008;S015
3,"1,5,6|2,8|3,4,7,9",False,False,10,6,7,3.918458176871948,0.295345874690902,0.29314340430730573,2.162391209773069,,0,0,0,5,3,3,6,3,5,6,8,1,1,1,0,0,1,4,2,S001;S005;S006;S007;S011;S013,S002;S009;S012,S003;S004;S008;S010;S014;S015
3,"1,5,6,9|2|3,4,7,8",False,False,9,4,8,4.439661147044717,0.5334714457884667,0.47232292029541517,5.716018118021936,,0,0,0,4,2,3,6,2,5,6,9,0,0,1,0,0,1,4,3,S001;S005;S006;S007;S010;S011;S013;S014,S002,S003;S004;S008;S009;S012;S015
3,"1,5,6|2,9|3,4,7,8",False,False,8,4,8,4.336884734034134,0.299894034223936,0.22603105810611013,2.191236586405254,,0,0,0,4,2,3,6,2,5,6,8,0,0,1,0,0,1,4,2,S001;S005;S006;S007;S011;S013,S002;S010;S014,S003;S004;S008;S009;S012;S015
3,"1,5,6|2|3,4,7,8,9",False,False,8,4,6,2.9923312231621098,0.5990104138503899,0.5486100647194231,6.946101573425703,,0,0,0,4,2,3,6,2,5,6,8,0,0,1,0,0,1,4,2,S001;S005;S006;S007;S011;S013,S002,S003;S004;S008;S009;S010;S012;S014;S015
3,"1,5,7,8,9|2,6|3,4",False,False,16,5,6,3.628332866008366,0.6199096970988152,0.4367189860339192,3.4256545568934103,,0,0,0,4,4,5,6,4,7,6,10,0,2,3,0,0,3,4,4,S001;S005;S008;S009;S010;S011;S012;S013;S014;S015,S002;S006;S007,S003;S004
3,"1,5,7,8|2,6,9|3,4",False,False,16,5,8,4.972886376880391,0.394610599562385,0.247571663590653,2.755276444676467,,0,0,0,4,4,5,6,4,7,6,10,0,2,3,0,0,3,4,4,S001;S005;S008;S009;S011;S012;S013;S015,S002;S006;S007;S010;S014,S003;S004
3,"1,5,7,8|2,6|3,4,9",False,False,16,5,7,4.149535836181135,0.38586384064614415,0.2560657642261961,2.6218160449716814,,0,0,0,4,4,5,6,4,7,6,10,0,2,3,0,0,3,4,4,S001;S005;S008;S009;S011;S012;S013;S015,S002;S006;S007,S003;S004;S010;S014
3,"1,5,7,9|2,6,8|3,4",False,False,16,6,8,4.822545151745993,0.391949844216628,0.2784250006391194,2.7450577277583004,,0,0,0,5,3,5,6,3,7,6,10,1,1,3,0,0,3,4,4,S001;S005;S008;S010;S011;S013;S014;S015,S002;S006;S007;S009;S012,S003;S004
3,"1,5,7|2,6,8,9|3,4",False,False,16,6,7,3.793641785025573,0.3280267246318128,0.2840505505575461,2.401878741395824,,0,0,0,5,3,5,6,3,7,6,10,1,1,3,0,0,3,4,4,S001;S005;S008;S011;S013;S015,S002;S006;S007;S009;S010;S012;S014,S003;S004
3,"1,5,7|2,6,8|3,4,9",False,False,16,6,7,3.8964181980361556,0.09747425723330805,0.05393475060162061,1.2420419067799087,,0,0,0,5,3,5,6,3,7,6,10,1,1,3,0,0,3,4,4,S001;S005;S008;S011;S013;S015,S002;S006;S007;S009;S012,S003;S004;S010;S014
3,"1,5,7,9|2,6|3,4,8",False,False,15,5,8,4.417621168208925,0.38300652599821394,0.2897893957419984,2.6120923034477275,,0,0,0,4,3,5,6,3,7,6,10,0,1,3,0,0,3,4,4,S001;S005;S008;S010;S011;S013;S014;S015,S002;S006;S007,S003;S004;S009;S012
3,"1,5,7|2,6,9|3,4,8",False,False,15,5,8,4.314844755198342,0.09693900746221168,0.08565445879678166,1.2344897833759774,,0,0,0,4,3,5,6,3,7,6,10,0,1,3,0,0,3,4,4,S001;S005;S008;S011;S013;S015,S002;S006;S007;S010;S014,S003;S004;S009;S012
3,"1,5,7|2,6|3,4,8,9",False,False,15,5,6,2.9702912443263174,0.30634005431817873,0.2622936077675257,2.237098144715184,,0,0,0,4,3,5,6,3,7,6,10,0,1,3,0,0,3,4,4,S001;S005;S008;S011;S013;S015,S002;S006;S007,S003;S004;S009;S010;S012;S014
3,"1,5,8,9|2,6,7|3,4",False,False,14,5,6,3.650372844844158,0.36930951603637846,0.23387548623918608,2.651401053140612,,0,0,0,4,4,4,6,4,7,6,9,0,2,2,0,0,3,4,3,S001;S005;S009;S010;S011;S012;S013;S014,S002;S006;S007;S008;S015,S003;S004
3,"1,5,8|2,6,7,9|3,4",False,False,13,5,8,4.994926355716183,0.3398332590949397,0.3130220398329737,2.495535416013512,,0,0,0,4,4,4,6,4,7,5,9,0,2,2,0,0,3,3,3,S001;S005;S009;S011;S012;S013,S002;S006;S007;S008;S010;S014;S015,S003;S004
3,"1,5,8|2,6,7|3,4,9",False,False,13,5,7,4.1715758150169275,0.06947089971480384,0.03725109881439044,1.1859727605592447,,0,0,0,4,4,4,6,4,7,5,9,0,2,2,0,0,3,3,3,S001;S005;S009;S011;S012;S013,S002;S006;S007;S008;S015,S003;S004;S010;S014
3,"1,5,9|2,6,7,8|3,4",False,False,13,5,8,4.844585130581786,0.3414078517158706,0.26591792218694177,2.5057541329316786,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S005;S010;S011;S013;S014,S002;S006;S007;S008;S009;S012;S015,S003;S004
3,"1,5|2,6,7,8,9|3,4",False,False,12,5,7,3.8156817638613654,0.5274502872562554,0.5121855885839115,3.1761322451486222,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S011;S013,S002;S006;S007;S008;S009;S010;S012;S014;S015,S003;S004
3,"1,5|2,6,7,8|3,4,9",False,False,12,5,7,3.918458176871948,0.27616967242277735,0.3217207699143333,1.9268715924854487,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S011;S013,S002;S006;S007;S008;S009;S012;S015,S003;S004;S010;S014
3,"1,5,9|2,6,7|3,4,8",False,False,13,5,8,4.439661147044717,0.06490040378968123,0.024399376167847733,1.1726811510287933,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S005;S010;S011;S013;S014,S002;S006;S007;S008;S015,S003;S004;S009;S012
3,"1,5|2,6,7,9|3,4,8",False,False,12,5,8,4.336884734034134,0.2730986401372699,0.35897212286123803,1.9190136166838767,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S011;S013,S002;S006;S007;S008;S010;S014;S015,S003;S004;S009;S012
3,"1,5|2,6,7|3,4,8,9",False,False,12,5,6,2.9923312231621098,0.23493852099138607,0.3021080431266982,1.8078496886828965,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S011;S013,S002;S006;S007;S008;S015,S003;S004;S009;S010;S012;S014
3,"1,5,8,9|2,6|3,4,7",False,False,13,5,6,3.650372844844158,0.3584760922811291,0.24221467685639972,2.5229721816879738,,0,0,0,4,4,4,6,4,6,6,9,0,2,2,0,0,2,4,3,S001;S005;S009;S010;S011;S012;S013;S014,S002;S006;S007,S003;S004;S008;S015
3,"1,5,8|2,6,9|3,4,7",False,False,12,5,8,4.994926355716183,0.061387439905088645,0.06900439532814696,1.150899760703239,,0,0,0,4,4,4,6,4,6,5,9,0,2,2,0,0,2,3,3,S001;S005;S009;S011;S012;S013,S002;S006;S007;S010;S014,S003;S004;S008;S015
3,"1,5,8|2,6|3,4,7,9",False,False,12,5,7,4.1715758150169275,0.317451748019161,0.2930868646538936,2.3262182664749376,,0,0,0,4,4,4,6,4,6,5,9,0,2,2,0,0,2,3,3,S001;S005;S009;S011;S012;S013,S002;S006;S007,S003;S004;S008;S010;S014;S015
3,"1,5,9|2,6,8|3,4,7",False,False,13,6,8,4.844585130581786,0.05708181793186498,0.012756818494770658,1.138205895391505,,0,0,0,5,3,4,6,3,6,6,9,1,1,2,0,0,2,4,3,S001;S005;S010;S011;S013;S014,S002;S006;S007;S009;S012,S003;S004;S008;S015
3,"1,5|2,6,8,9|3,4,7",False,False,12,6,7,3.8156817638613654,0.2471214315690869,0.32493511470572684,1.8469936274136856,,0,0,0,5,3,4,6,3,6,5,9,1,1,2,0,0,2,3,3,S001;S005;S011;S013,S002;S006;S007;S009;S010;S012;S014,S003;S004;S008;S015
3,"1,5|2,6,8|3,4,7,9",False,False,12,6,7,3.918458176871948,0.25846182890782327,0.33132529773018765,1.8798696779530877,,0,0,0,5,3,4,6,3,6,5,9,1,1,2,0,0,2,3,3,S001;S005;S011;S013,S002;S006;S007;S009;S012,S003;S004;S008;S010;S014;S015
3,"1,5,9|2,6|3,4,7,8",False,False,12,5,8,4.439661147044717,0.3189737134798916,0.265909964422308,2.3359420079988915,,0,0,0,4,3,4,6,3,6,6,9,0,1,2,0,0,2,4,3,S001;S005;S010;S011;S013;S014,S002;S006;S007,S003;S004;S008;S009;S012;S015
3,"1,5|2,6,9|3,4,7,8",False,False,11,5,8,4.336884734034134,0.2613067515637556,0.3130924030856607,1.8877276537546595,,0,0,0,4,3,4,6,3,6,5,9,0,1,2,0,0,2,3,3,S001;S005;S011;S013,S002;S006;S007;S010;S014,S003;S004;S008;S009;S012;S015
3,"1,5|2,6|3,4,7,8,9",False,False,11,5,6,2.9923312231621098,0.5065195874157488,0.4926064026523166,2.973848267533801,,0,0,0,4,3,4,6,3,6,5,9,0,1,2,0,0,2,3,3,S001;S005;S011;S013,S002;S006;S007,S003;S004;S008;S009;S010;S012;S014;S015
3,"1,5,7,8,9|2|3,4,6",False,False,14,5,4,2.397046370669993,0.6711338942068402,0.551509285569484,7.613825653264179,,0,0,0,4,3,5,6,3,7,6,9,0,1,3,0,0,3,4,3,S001;S005;S008;S009;S010;S011;S012;S013;S014;S015,S002,S003;S004;S006;S007
3,"1,5,7,8|2,9|3,4,6",False,False,14,5,6,3.7415998815420175,0.3758377662875147,0.2247905425375129,2.4594014838098657,,0,0,0,4,3,5,6,3,7,6,9,0,1,3,0,0,3,4,3,S001;S005;S008;S009;S011;S012;S013;S015,S002;S010;S014,S003;S004;S006;S007
3,"1,5,7,8|2|3,4,6,9",False,False,14,5,5,2.918249340842762,0.5437092467756792,0.4568925157822203,6.123849946894964,,0,0,0,4,3,5,6,3,7,6,9,0,1,3,0,0,3,4,3,S001;S005;S008;S009;S011;S012;S013;S015,S002,S003;S004;S006;S007;S010;S014
3,"1,5,7,9|2,8|3,4,6",False,False,15,6,6,3.591258656407621,0.37139283381171284,0.3056390326993476,2.428132182389992,,0,0,0,5,3,5,6,3,7,6,9,1,1,3,0,0,3,4,3,S001;S005;S008;S010;S011;S013;S014;S015,S002;S009;S012,S003;S004;S006;S007
3,"1,5,7|2,8,9|3,4,6",False,False,15,6,5,2.5623552896872,0.10636408502328594,0.07609392941097778,1.295882434404382,,0,0,0,5,3,5,6,3,7,6,9,1,1,3,0,0,3,4,3,S001;S005;S008;S011;S013;S015,S002;S009;S010;S012;S014,S003;S004;S006;S007
3,"1,5,7|2,8|3,4,6,9",False,False,15,6,5,2.6651317026977828,0.2727734546533638,0.23189967220720872,2.0091211449010604,,0,0,0,5,3,5,6,3,7,6,9,1,1,3,0,0,3,4,3,S001;S005;S008;S011;S013;S015,S002;S009;S012,S003;S004;S006;S007;S010;S014
3,"1,5,7,9|2|3,4,6,8",False,False,13,4,6,3.1863346728705517,0.5428180036846162,0.46900361307823846,6.101137928586399,,0,0,0,4,2,5,6,2,7,6,9,0,0,3,0,0,3,4,3,S001;S005;S008;S010;S011;S013;S014;S015,S002,S003;S004;S006;S007;S009;S012
3,"1,5,7|2,9|3,4,6,8",False,False,13,4,6,3.083558259859969,0.27705304044460544,0.15875659191494476,2.03656848680117,,0,0,0,4,2,5,6,2,7,6,9,0,0,3,0,0,3,4,3,S001;S005;S008;S011;S013;S015,S002;S010;S014,S003;S004;S006;S007;S009;S012
3,"1,5,7|2|3,4,6,8,9",False,False,13,4,4,1.7390047489879445,0.5678008323009804,0.5046166357666633,6.56098176286124,,0,0,0,4,2,5,6,2,7,6,9,0,0,3,0,0,3,4,3,S001;S005;S008;S011;S013;S015,S002,S003;S004;S006;S007;S009;S010;S012;S014
3,"1,5,8,9|2,7|3,4,6",False,False,13,5,5,2.9503762391309842,0.33081355311230104,0.22465214308564696,2.1658605284897656,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S005;S009;S010;S011;S012;S013;S014,S002;S008;S015,S003;S004;S006;S007
3,"1,5,8|2,7,9|3,4,6",False,False,12,5,7,4.294929750003009,0.08909860919093891,0.14446818853433158,1.237382780485471,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S009;S011;S012;S013,S002;S008;S010;S014;S015,S003;S004;S006;S007
3,"1,5,8|2,7|3,4,6,9",False,False,12,5,6,3.471579209303753,0.24180666721584712,0.198680624687157,1.8554119243914378,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S009;S011;S012;S013,S002;S008;S015,S003;S004;S006;S007;S010;S014
3,"1,5,9|2,7,8|3,4,6",False,False,13,5,7,4.144588524868612,0.08821958246426471,0.10087543102301665,1.2309999849650415,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S005;S010;S011;S013;S014,S002;S008;S009;S012;S015,S003;S004;S006;S007
3,"1,5|2,7,8,9|3,4,6",False,False,12,5,6,3.1156851581481915,0.29804531354903,0.37382416571924104,1.9802385953864463,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S011;S013,S002;S008;S009;S010;S012;S014;S015,S003;S004;S006;S007
3,"1,5|2,7,8|3,4,6,9",False,False,12,5,6,3.218461571158774,0.21929257077730066,0.28727083733477926,1.746624709980327,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S011;S013,S002;S008;S009;S012;S015,S003;S004;S006;S007;S010;S014
3,"1,5,9|2,7|3,4,6,8",False,False,12,4,7,3.739664541331543,0.24307378606230398,0.1782030068701554,1.8637593283417573,,0,0,0,4,2,4,6,2,7,6,9,0,0,2,0,0,3,4,3,S001;S005;S010;S011;S013;S014,S002;S008;S015,S003;S004;S006;S007;S009;S012
3,"1,5|2,7,9|3,4,6,8",False,False,11,4,7,3.6368881283209604,0.2210418516669075,0.290836926670253,1.7544826857818987,,1,0,0,4,2,4,6,2,7,5,9,0,0,2,0,0,3,3,3,S001;S005;S011;S013,S002;S008;S010;S014;S015,S003;S004;S006;S007;S009;S012
3,"1,5|2,7|3,4,6,8,9",False,False,11,4,5,2.292334617448936,0.43665212906764683,0.4096998624361621,2.4113737643752335,,0,0,0,4,2,4,6,2,7,5,9,0,0,2,0,0,3,3,3,S001;S005;S011;S013,S002;S008;S015,S003;S004;S006;S007;S009;S010;S012;S014
3,"1,5,8,9|2|3,4,6,7",False,False,11,5,4,2.4190863495057853,0.5363975794516362,0.4501537614992728,5.892977537641949,,0,0,0,4,3,4,6,3,6,6,8,0,1,2,0,0,2,4,2,S001;S005;S009;S010;S011;S012;S013;S014,S002,S003;S004;S006;S007;S008;S015
3,"1,5,8|2,9|3,4,6,7",False,False,10,5,6,3.76363986037781,0.2870357158393999,0.16912324104109333,2.1201678530166674,,0,0,0,4,3,4,6,3,6,5,8,0,1,2,0,0,2,3,2,S001;S005;S009;S011;S012;S013,S002;S010;S014,S003;S004;S006;S007;S008;S015
3,"1,5,8|2|3,4,6,7,9",False,False,10,5,5,2.9402893196785542,0.5836000659183793,0.524584316774753,6.769142153805691,,0,0,0,4,3,4,6,3,6,5,8,0,1,2,0,0,2,3,2,S001;S005;S009;S011;S012;S013,S002,S003;S004;S006;S007;S008;S010;S014;S015
3,"1,5,9|2,8|3,4,6,7",False,False,12,6,6,3.613298635243413,0.28399097463122763,0.22090011500363058,2.1010037958908976,,0,0,0,5,3,4,6,3,6,6,8,1,1,2,0,0,2,4,2,S001;S005;S010;S011;S013;S014,S002;S009;S012,S003;S004;S006;S007;S008;S015
3,"1,5|2,8,9|3,4,6,7",False,False,11,6,5,2.584395268522992,0.24055222210416782,0.28004118794930377,1.8265026750520903,,0,0,0,5,3,4,6,3,6,5,8,1,1,2,0,0,2,3,2,S001;S005;S011;S013,S002;S009;S010;S012;S014,S003;S004;S006;S007;S008;S015
3,"1,5|2,8|3,4,6,7,9",False,False,11,6,5,2.687171681533575,0.47412153173111093,0.4663544334841426,2.6939846473257036,,0,0,0,5,3,4,6,3,6,5,8,1,1,2,0,0,2,3,2,S001;S005;S011;S013,S002;S009;S012,S003;S004;S006;S007;S008;S010;S014;S015
3,"1,5,9|2|3,4,6,7,8",False,False,10,4,6,3.208374651706344,0.5854794609261846,0.49783180008583944,6.791854172114256,,0,0,0,4,2,4,6,2,6,6,8,0,0,2,0,0,2,4,2,S001;S005;S010;S011;S013;S014,S002,S003;S004;S006;S007;S008;S009;S012;S015
3,"1,5|2,9|3,4,6,7,8",False,False,9,4,6,3.1055982386957615,0.4782541349251212,0.41105810520300823,2.7276788904972387,,0,0,0,4,2,4,6,2,6,5,8,0,0,2,0,0,2,3,2,S001;S005;S011;S013,S002;S010;S014,S003;S004;S006;S007;S008;S009;S012;S015
3,"1,5|2|3,4,6,7,8,9",False,False,9,4,4,1.7610447278237367,0.7603947868220652,0.7054570097245337,8.281829878483471,,0,0,0,4,2,4,6,2,6,5,8,0,0,2,0,0,2,3,2,S001;S005;S011;S013,S002,S003;S004;S006;S007;S008;S009;S010;S012;S014;S015
3,"1,6,7,8,9|2,5|3,4",False,False,13,5,6,3.3651283084109567,0.6392981125221096,0.49675793307515703,3.4759789689180294,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S006;S007;S008;S009;S010;S012;S013;S014;S015,S002;S005;S011,S003;S004
3,"1,6,7,8|2,5,9|3,4",False,False,13,5,8,4.709681819282981,0.4082079462037853,0.267124165958076,2.8056008567010857,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S006;S007;S008;S009;S012;S013;S015,S002;S005;S010;S011;S014,S003;S004
3,"1,6,7,8|2,5|3,4,9",False,False,13,5,7,3.8863312785837256,0.4081127621200423,0.3234755440661491,2.8039762664463224,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S006;S007;S008;S009;S012;S013;S015,S002;S005;S011,S003;S004;S010;S014
3,"1,6,7,9|2,5,8|3,4",False,False,15,6,6,4.023169930093005,0.4053826981328429,0.30843560827487554,2.795382139782919,,0,0,0,5,4,4,6,4,7,6,9,1,2,2,0,0,3,4,3,S001;S006;S007;S008;S010;S013;S014;S015,S002;S005;S009;S011;S012,S003;S004
